month,year,sku_id,sku_name,category,subcategory,monthly_units_sold,avg_daily_sales,total_revenue,spike_percentage,spike_reason,event_type,inventory_impact,demand_trend,festival_effect,seasonal_effect,promotion_effect,weekend_effect,stockout_days,lost_sales_units,business_notes
December,2024,SKU0206,Gift Wrap Paper 5 sheets,Stationery,Gift Wrap,735,23.7,45570.0,39.5,Christmas demand surge - Gift,Festival - Christmas,Adequate inventory maintained,Moderate Increase,Christmas,No Winter relevance,None,3% avg weekend uplift,0,0,Festival demand: Christmas; Seasonal factor: No Winter relevance
December,2024,SKU0021,Sugar 1kg,Grocery,Sweeteners,788,25.4,33096.0,-9.2,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0132,Frozen Nuggets 500g,Frozen Foods,Frozen Foods,136,4.4,31144.0,9.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
December,2024,SKU0268,Lip Balm 10g,Personal Care,Lip Care,550,17.7,43450.0,-1.4,Regular consumer demand,Normal Trading,Stockout for 4 days - lost 57 units,Stable,None,No Winter relevance,None,6% avg weekend uplift,4,57,Seasonal factor: No Winter relevance; Inventory issue: Stockout for 4 days - lost 57 units
December,2024,SKU0086,Health Drink 1kg,Beverages,Health Drinks,915,29.5,301035.0,-1.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0130,Frozen Parotta 400g,Frozen Foods,Frozen Foods,540,17.4,33480.0,2.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,15% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0081,Tea Powder 1kg,Beverages,Tea,770,24.8,207130.0,3.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0084,Instant Coffee 200g,Beverages,Coffee,770,24.8,130130.0,-0.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0246,Frozen Chapati 20pcs,Frozen Foods,Frozen Foods,1161,37.5,161379.0,24.8,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Winter relevance,None,15% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0291,Christmas Chocolates 24pcs,Snacks,Chocolates,947,30.5,1324853.0,90.9,Christmas demand surge - Christmas,Festival - Christmas,Adequate inventory maintained,Strong Increase,Christmas,No Winter relevance,None,17% avg weekend uplift,0,0,Festival demand: Christmas; Seasonal factor: No Winter relevance; Significant demand spike - review forecast
December,2024,SKU0026,Coriander Powder 200g,Grocery,Spices,731,23.6,38012.0,17.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0036,Vermicelli 500g,Grocery,Pasta,454,14.6,32688.0,-8.5,Regular consumer demand,Normal Trading,Stockout for 3 days - lost 35 units,Stable,None,No Winter relevance,None,4% avg weekend uplift,3,35,Seasonal factor: No Winter relevance; Inventory issue: Stockout for 3 days - lost 35 units
December,2024,SKU0077,Lassi 200ml,Dairy,Beverages,744,24.0,23808.0,0.0,Regular consumer demand,Normal Trading,Low stock impact - 71 units missed opportunity,Stable,None,No Winter relevance,None,7% avg weekend uplift,0,71,Seasonal factor: No Winter relevance
December,2024,SKU0150,Sugarcane Per Stick,Fruits & Vegetables,Fruits,316,10.2,7268.0,1.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,9% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0210,Earphones Wired,Electronics,Electronics,191,6.2,80029.0,2.7,Regular consumer demand,Normal Trading,Stockout for 2 days - lost 10 units,Stable,None,No Winter relevance,None,2% avg weekend uplift,2,10,Seasonal factor: No Winter relevance; Inventory issue: Stockout for 2 days - lost 10 units; Niche product - irregular demand pattern
December,2024,SKU0119,Bread Loaf 400g,Bakery,Bakery,1027,33.1,43134.0,-5.3,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,10% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0161,Diya Lamps 10pcs,Household,Religious,436,14.1,60604.0,17.2,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0261,Cheese Balls 150g,Snacks,Snacks,162,5.2,19278.0,-12.9,Regular consumer demand,Normal Trading,Stockout for 2 days - lost 8 units,Moderate Decline,None,No Winter relevance,None,5% avg weekend uplift,2,8,Seasonal factor: No Winter relevance; Inventory issue: Stockout for 2 days - lost 8 units; Niche product - irregular demand pattern
December,2024,SKU0193,Shaving Razor 2pcs,Personal Care,Grooming,916,29.5,154804.0,1.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0011,Urad Dal 1kg,Grocery,Pulses,850,27.4,160650.0,-5.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0052,Quinoa 500g,Grocery,Grains,94,3.0,25286.0,1.1,Regular consumer demand,Normal Trading,Low stock impact - 7 units missed opportunity,Stable,None,No Winter relevance,None,1% avg weekend uplift,0,7,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
December,2024,SKU0020,Jaggery 1kg,Grocery,Sweeteners,709,22.9,56011.0,-8.5,Regular consumer demand,Normal Trading,Low stock impact - 68 units missed opportunity,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,68,Seasonal factor: No Winter relevance
December,2024,SKU0149,Coconut Per Piece,Fruits & Vegetables,Fruits,294,9.5,9408.0,18.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,9% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0253,Dry Fruit Mix 1kg,Grocery,Nuts,930,30.0,743070.0,57.9,Winter demand - Dry Fruit,Seasonal - Winter,Adequate inventory maintained,Strong Increase,None,Winter demand - Dry Fruit,None,4% avg weekend uplift,0,0,Seasonal factor: Winter demand - Dry Fruit; Significant demand spike - review forecast
December,2024,SKU0031,Cashew Nuts 500g,Grocery,Nuts,326,10.5,130074.0,5.2,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0213,Mixer Grinder 750W,Electronics,Appliances,285,9.2,769215.0,14.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
December,2024,SKU0245,Instant Upma Mix 500g,Grocery,Mixes,749,24.2,66661.0,15.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0181,Bath Soap 150g,Personal Care,Bath Soaps,893,28.8,37506.0,20.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Moderate Increase,None,No Winter relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0143,Garlic 250g,Fruits & Vegetables,Vegetables,780,25.2,40560.0,-3.2,Regular consumer demand,Normal Trading,Stockout for 5 days - lost 85 units,Stable,None,No Winter relevance,None,9% avg weekend uplift,5,85,Seasonal factor: No Winter relevance; Inventory issue: Stockout for 5 days - lost 85 units
December,2024,SKU0044,Cornflakes 500g,Grocery,Breakfast,818,26.4,130062.0,-9.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0290,Decorative Candles 6pcs,Household,Decorations,897,28.9,124683.0,52.3,"Christmas demand surge - Decorative, Christmas",Festival - Christmas,Adequate inventory maintained,Strong Increase,Christmas,No Winter relevance,None,3% avg weekend uplift,0,0,Festival demand: Christmas; Seasonal factor: No Winter relevance; Significant demand spike - review forecast
December,2024,SKU0234,Bluetooth Speaker Portable,Electronics,Electronics,114,3.7,159486.0,-8.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
December,2024,SKU0230,Pongal Pot Set,Household,Religious,426,13.7,195534.0,5.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0115,Salted Peanuts 200g,Snacks,Nuts,950,30.6,75050.0,22.6,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Winter relevance,None,17% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0090,Mineral Water 1L,Beverages,Beverages,754,24.3,14326.0,15.8,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0108,Chocolate Cookies 200g,Snacks,Biscuits,953,30.7,75287.0,92.1,Christmas demand surge - Chocolate,Festival - Christmas,Adequate inventory maintained,Strong Increase,Christmas,No Winter relevance,None,17% avg weekend uplift,0,0,Festival demand: Christmas; Seasonal factor: No Winter relevance; Significant demand spike - review forecast
December,2024,SKU0229,Santa Cap Free Size,Lifestyle,Clothing,1089,35.1,151371.0,84.9,"Christmas demand surge - Christmas, Santa",Festival - Christmas,Low stock impact - 47 units missed opportunity,Strong Increase,Christmas,No Winter relevance,None,7% avg weekend uplift,0,47,Festival demand: Christmas; Seasonal factor: No Winter relevance; Significant demand spike - review forecast
December,2024,SKU0225,Plastic Chairs Single,Lifestyle,Furniture,183,5.9,113277.0,-1.6,Regular consumer demand,Normal Trading,Stockout for 5 days - lost 27 units,Stable,None,No Winter relevance,None,2% avg weekend uplift,5,27,Seasonal factor: No Winter relevance; Inventory issue: Stockout for 5 days - lost 27 units; Niche product - irregular demand pattern
December,2024,SKU0259,Fresh Lime Soda 250ml,Beverages,Beverages,602,19.4,25284.0,7.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0059,Green Gram 1kg,Grocery,Pulses,821,26.5,73069.0,15.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0293,Silk Saree Combo Festival Pack,Lifestyle,Clothing,567,18.3,2097333.0,21.9,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Winter relevance,None,7% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0124,Birthday Cake 1kg,Bakery,Bakery,210,6.8,96390.0,35.5,Christmas demand surge - Cake,Festival - Christmas,Low stock impact - 23 units missed opportunity,Moderate Increase,Christmas,No Winter relevance,None,3% avg weekend uplift,0,23,Festival demand: Christmas; Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
December,2024,SKU0260,Sports Drink 250ml,Beverages,Beverages,442,14.3,22984.0,-4.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0103,Murukku 250g,Snacks,Traditional Snacks,568,18.3,67592.0,14.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,17% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0166,Detergent Powder 2kg,Household,Laundry,575,18.5,131675.0,-11.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Moderate Decline,None,No Winter relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0164,Dishwash Liquid 750ml,Household,Cleaning,541,17.5,75199.0,2.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0167,Detergent Powder 2kg,Household,Laundry,681,22.0,183189.0,4.6,Regular consumer demand,Normal Trading,Low stock impact - 42 units missed opportunity,Stable,None,No Winter relevance,None,3% avg weekend uplift,0,42,Seasonal factor: No Winter relevance
December,2024,SKU0105,Banana Chips 250g,Snacks,Chips,897,28.9,79833.0,-0.2,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,17% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0035,Dates Premium 500g,Grocery,Nuts,495,16.0,133155.0,6.5,Regular consumer demand,Normal Trading,Low stock impact - 40 units missed opportunity,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,40,Seasonal factor: No Winter relevance
December,2024,SKU0042,Pickle Jar 500g,Grocery,Condiments,501,16.2,59619.0,7.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0095,Badam Milk 180ml,Beverages,Beverages,620,20.0,26040.0,11.1,Regular consumer demand,Normal Trading,Low stock impact - 60 units missed opportunity,Stable,None,No Winter relevance,None,12% avg weekend uplift,0,60,Seasonal factor: No Winter relevance
December,2024,SKU0203,Pencil Box 10pcs,Stationery,Stationery,55,1.8,7645.0,-11.3,Regular consumer demand,Normal Trading,Adequate inventory maintained,Moderate Decline,None,No Winter relevance,None,1% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0111,Halwa Pack 500g,Snacks,Traditional Sweets,791,25.5,212779.0,27.6,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Winter relevance,None,17% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0156,Cucumber 1kg,Fruits & Vegetables,Vegetables,882,28.5,28224.0,1.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,9% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0023,Rock Salt 500g,Grocery,Salt,657,21.2,21024.0,11.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0002,Ponni Rice 10kg,Grocery,Rice,655,21.1,850845.0,-8.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0187,Toothpaste 150g,Personal Care,Oral Care,751,24.2,54072.0,-6.8,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0275,Kitchen Towels 2 Rolls,Household,Kitchenware,846,27.3,100674.0,-2.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
December,2024,SKU0192,Perfume Gift Set,Personal Care,Fragrances,683,22.0,545717.0,46.9,Christmas demand surge - Gift,Festival - Christmas,Adequate inventory maintained,Moderate Increase,Christmas,No Winter relevance,None,6% avg weekend uplift,0,0,Festival demand: Christmas; Seasonal factor: No Winter relevance
